game_id,competition_id_x,season,round,date_x,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,home_club_name,away_club_name,aggregate,competition_type,appearance_id,player_id_x,player_name_x,yellow_cards,red_cards,goals,assists,minutes_played,name,last_season,current_club_id,player_code,country_of_birth,date_of_birth,sub_position,position_x,foot,height_in_cm,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,agent_name,date,minute,type_y
2342350,NL1,2013,10. Matchday,2013-10-20,3,1,9.0,15.0,Dick Advocaat,Dwight Lodeweges,AFAS Stadion,15787.0,Jochem Kamphuis,Alkmaar Zaanstreek,SC Cambuur Leeuwarden,0 days 03:01:00,domestic_league,2342350_119169,119169,Aron Johannsson,1,0,2,1,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-10-20,90.0,Substitutions
2244352,ELQ,2012,Second Round 2nd leg,2012-07-26,3,1,10.0,10.0,Temur Shalamberidze,Peter Rensen,Tengiz Burjanadze Stadium,5000.0,Stephan Studer,Aston Villa Football Club,Aarhus Gymnastik Forening,0 days 03:01:00,international_cup,2244352_119169,119169,Aron Johannsson,0,0,0,0,43,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2012-07-26,43.0,Substitutions
2459741,NL1,2014,18. Matchday,2015-01-17,2,0,5.0,18.0,John van den Brom,Ernie Brandts,AFAS Stadion,14714.0,Bas Nijhuis,Alkmaar Zaanstreek,FC Dordrecht,0 days 02:00:00,domestic_league,2459741_119169,119169,Aron Johannsson,0,0,0,0,14,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,Unknown Date,Unknown Minute,Substitutions
2459873,NL1,2014,32. Matchday,2015-04-26,0,2,12.0,4.0,Alfred Schreuder,John van den Brom,De Grolsch Veste,29600.0,Kevin Blom,Football Club Twente,Alkmaar Zaanstreek,0 days 00:02:00,domestic_league,2459873_119169,119169,Aron Johannsson,0,0,1,0,73,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2015-04-26,35.0,Goals
2459873,NL1,2014,32. Matchday,2015-04-26,0,2,12.0,4.0,Alfred Schreuder,John van den Brom,De Grolsch Veste,29600.0,Kevin Blom,Football Club Twente,Alkmaar Zaanstreek,0 days 00:02:00,domestic_league,2459873_119169,119169,Aron Johannsson,0,0,1,0,73,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2015-04-26,73.0,Substitutions
2871487,L1,2017,18. Matchday,2018-01-13,1,1,16.0,8.0,Florian Kohfeldt,Julian Nagelsmann,Wohninvest-Weserstadion,37500.0,Robert Hartmann,Sportverein Werder Bremen von 1899,tsg 1899 hoffenheim football spielbetriebs Gmbh,0 days 01:01:00,domestic_league,2871487_119169,119169,Aron Johannsson,0,0,0,0,6,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,Unknown Date,Unknown Minute,Substitutions
2342326,NL1,2013,6. Matchday,2013-09-15,3,0,5.0,10.0,Gertjan Verbeek,Foeke Booy,AFAS Stadion,15421.0,Eric Braamhaar,Alkmaar Zaanstreek,Go Ahead Eagles,0 days 03:00:00,domestic_league,2342326_119169,119169,Aron Johannsson,0,0,1,0,81,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-09-15,31.0,Goals
2342326,NL1,2013,6. Matchday,2013-09-15,3,0,5.0,10.0,Gertjan Verbeek,Foeke Booy,AFAS Stadion,15421.0,Eric Braamhaar,Alkmaar Zaanstreek,Go Ahead Eagles,0 days 03:00:00,domestic_league,2342326_119169,119169,Aron Johannsson,0,0,1,0,81,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-09-15,81.0,Substitutions
2342559,NL1,2013,33. Matchday,2014-04-27,2,1,9.0,8.0,Henk Fraser,Dick Advocaat,Bingoal Stadion,14756.0,Jochem Kamphuis,ADO Den Haag,Alkmaar Zaanstreek,0 days 02:01:00,domestic_league,2342559_119169,119169,Aron Johannsson,0,0,0,0,60,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2014-04-27,60.0,Substitutions
2342577,NL1,2013,1. Matchday,2013-08-03,4,2,3.0,15.0,Marco van Basten,Gertjan Verbeek,Abe Lenstra Stadion,19500.0,Pol van Boekel,Sportclub Heerenveen,Alkmaar Zaanstreek,0 days 04:02:00,domestic_league,2342577_119169,119169,Aron Johannsson,0,0,1,1,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-08-03,88.0,Goals
2378598,NLP,2013,Round of 16,2013-12-18,9,8,10.0,10.0,Dick Advocaat,Marco van Basten,AFAS Stadion,11121.0,Danny Makkelie,Alkmaar Zaanstreek,Sportclub Heerenveen,0 days 09:08:00,domestic_cup,2378598_119169,119169,Aron Johannsson,0,0,2,0,120,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-12-18,19.0,Goals
2378598,NLP,2013,Round of 16,2013-12-18,9,8,10.0,10.0,Dick Advocaat,Marco van Basten,AFAS Stadion,11121.0,Danny Makkelie,Alkmaar Zaanstreek,Sportclub Heerenveen,0 days 09:08:00,domestic_cup,2378598_119169,119169,Aron Johannsson,0,0,2,0,120,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-12-18,105.0,Goals
2342299,NL1,2013,3. Matchday,2013-08-17,1,2,8.0,7.0,Erwin Koeman,Gertjan Verbeek,Mandemakers Stadion,6000.0,Danny Makkelie,Rooms Katholieke Combinatie Waalwijk,Alkmaar Zaanstreek,0 days 01:02:00,domestic_league,2342299_119169,119169,Aron Johannsson,0,0,1,0,73,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-08-17,4.0,Goals
2342299,NL1,2013,3. Matchday,2013-08-17,1,2,8.0,7.0,Erwin Koeman,Gertjan Verbeek,Mandemakers Stadion,6000.0,Danny Makkelie,Rooms Katholieke Combinatie Waalwijk,Alkmaar Zaanstreek,0 days 01:02:00,domestic_league,2342299_119169,119169,Aron Johannsson,0,0,1,0,73,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-08-17,73.0,Substitutions
2602066,ELQ,2015,3rd round 1st leg,2015-07-30,2,0,10.0,10.0,John van den Brom,Abdullah Avci,AFAS Stadion,11723.0,Kevin Clancy,Alkmaar Zaanstreek,istanbul basaksehir futbol kulubu,0 days 02:00:00,international_cup,2602066_119169,119169,Aron Johannsson,0,0,0,0,45,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,Unknown Date,Unknown Minute,Substitutions
2988235,DFB,2017,Quarter-Finals,2018-02-06,4,2,10.0,10.0,Heiko Herrlich,Florian Kohfeldt,BayArena,25653.0,Marco Fritz,Bayer 04 Leverkusen,Sportverein Werder Bremen von 1899,0 days 04:02:00,domestic_cup,2988235_119169,119169,Aron Johannsson,0,0,1,0,46,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2018-02-06,7.0,Goals
2988235,DFB,2017,Quarter-Finals,2018-02-06,4,2,10.0,10.0,Heiko Herrlich,Florian Kohfeldt,BayArena,25653.0,Marco Fritz,Bayer 04 Leverkusen,Sportverein Werder Bremen von 1899,0 days 04:02:00,domestic_cup,2988235_119169,119169,Aron Johannsson,0,0,1,0,46,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2018-02-06,46.0,Substitutions
2224552,DK1,2012,10. Matchday,2012-09-21,2,2,4.0,9.0,Peter Rensen,Lars Sondergaard,Ceres Park,6112.0,Michael Svendsen,Aarhus Gymnastik Forening,Sonderjyske Fc,0 days 02:02:00,domestic_league,2224552_119169,119169,Aron Johannsson,0,0,1,0,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2012-09-21,48.0,Goals
2224552,DK1,2012,10. Matchday,2012-09-21,2,2,4.0,9.0,Peter Rensen,Lars Sondergaard,Ceres Park,6112.0,Michael Svendsen,Aarhus Gymnastik Forening,Sonderjyske Fc,0 days 02:02:00,domestic_league,2224552_119169,119169,Aron Johannsson,0,0,1,0,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2012-09-21,65.0,Goals
2367272,EL,2013,group L,2013-10-24,1,1,10.0,10.0,Viktor Kumykov,Dick Advocaat,Astana Arena,10500.0,Yevgen Aranovskyi,Aston Villa Football Club,Alkmaar Zaanstreek,0 days 01:01:00,international_cup,2367272_119169,119169,Aron Johannsson,0,0,0,0,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,Unknown Date,Unknown Minute,Substitutions
2459844,NL1,2014,29. Matchday,2015-04-05,1,4,4.0,3.0,John van den Brom,Fred Rutten,AFAS Stadion,16503.0,Bjorn Kuipers,Alkmaar Zaanstreek,Feyenoord Rotterdam,0 days 01:04:00,domestic_league,2459844_119169,119169,Aron Johannsson,1,0,0,0,30,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,Unknown Date,Unknown Minute,Substitutions
2581180,L1,2015,2. Matchday,2015-08-21,1,1,7.0,15.0,Pal Dardai,Viktor Skrypnyk,Olympiastadion Berlin,56376.0,Sascha Stegemann,Hertha BSC,Sportverein Werder Bremen von 1899,0 days 01:01:00,domestic_league,2581180_119169,119169,Aron Johannsson,0,0,0,0,80,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2015-08-21,80.0,Substitutions
2581199,L1,2015,4. Matchday,2015-09-13,1,3,15.0,6.0,Markus Gisdol,Viktor Skrypnyk,PreZero Arena,28312.0,Dr. Jochen Drees,TSG 1899 Hoffenheim Football-Spielbetriebs GmbH,Sportverein Werder Bremen von 1899,0 days 01:03:00,domestic_league,2581199_119169,119169,Aron Johannsson,0,0,0,0,64,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2015-09-13,64.0,Substitutions
2704286,L1,2016,8. Matchday,2016-10-23,3,1,2.0,15.0,Ralph Hasenhuttl,Alexander Nouri,Red Bull Arena,42558.0,Robert Hartmann,RasenBallsport Leipzig,Sportverein Werder Bremen von 1899,0 days 03:01:00,domestic_league,2704286_119169,119169,Aron Johannsson,0,0,0,0,20,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,Unknown Date,Unknown Minute,Substitutions
2871677,L1,2017,22. Matchday,2018-02-11,3,1,15.0,13.0,Florian Kohfeldt,Martin Schmidt,Wohninvest-Weserstadion,38062.0,Deniz Aytekin,Sportverein Werder Bremen von 1899,Verein Fur leibesubungen Wolfsburg,0 days 03:01:00,domestic_league,2871677_119169,119169,Aron Johannsson,0,0,0,0,65,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2018-02-11,65.0,Substitutions
2459688,NL1,2014,12. Matchday,2014-11-08,0,1,16.0,5.0,Eric Hellemons,John van den Brom,Rat Verlegh Stadion,18500.0,Pieter Vink,NAC Breda,Alkmaar Zaanstreek,0 days 00:01:00,domestic_league,2459688_119169,119169,Aron Johannsson,0,0,0,0,77,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2014-11-08,77.0,Substitutions
2459819,NL1,2014,26. Matchday,2015-03-08,6,2,10.0,4.0,Rob Alflen,John van den Brom,"Stadion ""Galgenwaard""",18120.0,Eric Braamhaar,Football Club Utrecht,Alkmaar Zaanstreek,0 days 06:02:00,domestic_league,2459819_119169,119169,Aron Johannsson,0,0,1,0,45,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2015-03-08,56.0,Goals
2500753,NLP,2014,Third Round,2014-10-29,0,5,10.0,10.0,Erik Assink,John van den Brom,Sportpark Panhuis,3000.0,Martin van den Kerkhof,Aston Villa Football Club,Alkmaar Zaanstreek,0 days 00:05:00,domestic_cup,2500753_119169,119169,Aron Johannsson,0,0,0,1,61,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2014-10-29,61.0,Substitutions
2224580,DK1,2012,4. Matchday,2012-08-05,3,1,8.0,10.0,Peter Rensen,Auri Skarbalius,Ceres Park,8908.0,Henning Jensen,Aarhus Gymnastik Forening,BRA NDBYERNES,0 days 03:01:00,domestic_league,2224580_119169,119169,Aron Johannsson,0,0,1,0,74,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2012-08-05,24.0,Cards
2224580,DK1,2012,4. Matchday,2012-08-05,3,1,8.0,10.0,Peter Rensen,Auri Skarbalius,Ceres Park,8908.0,Henning Jensen,Aarhus Gymnastik Forening,BRA NDBYERNES,0 days 03:01:00,domestic_league,2224580_119169,119169,Aron Johannsson,0,0,1,0,74,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2012-08-05,62.0,Goals
2224580,DK1,2012,4. Matchday,2012-08-05,3,1,8.0,10.0,Peter Rensen,Auri Skarbalius,Ceres Park,8908.0,Henning Jensen,Aarhus Gymnastik Forening,BRA NDBYERNES,0 days 03:01:00,domestic_league,2224580_119169,119169,Aron Johannsson,0,0,1,0,74,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2012-08-05,74.0,Substitutions
2342324,NL1,2013,9. Matchday,2013-10-06,2,1,8.0,9.0,Erwin van de Looi,Dennis Haar,Euroborg,18109.0,Bas Nijhuis,FC Groningen,Alkmaar Zaanstreek,0 days 02:01:00,domestic_league,2342324_119169,119169,Aron Johannsson,0,0,0,0,66,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-10-06,66.0,Substitutions
2342492,NL1,2013,25. Matchday,2014-02-23,4,0,1.0,7.0,Frank de Boer,Dick Advocaat,Johan Cruijff ArenA,51404.0,Pieter Vink,AFC Ajax Amsterdam,Alkmaar Zaanstreek,0 days 04:00:00,domestic_league,2342492_119169,119169,Aron Johannsson,0,0,0,0,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,Unknown Date,Unknown Minute,Substitutions
2342499,NL1,2013,28. Matchday,2014-03-16,2,1,2.0,7.0,Michel Jansen,Dick Advocaat,De Grolsch Veste,29075.0,Danny Makkelie,Football Club Twente,Alkmaar Zaanstreek,0 days 02:01:00,domestic_league,2342499_119169,119169,Aron Johannsson,0,0,0,0,60,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2014-03-16,60.0,Substitutions
2342586,NL1,2013,2. Matchday,2013-08-11,3,2,10.0,8.0,Gertjan Verbeek,Frank de Boer,AFAS Stadion,16268.0,Bas Nijhuis,Alkmaar Zaanstreek,AFC Ajax Amsterdam,0 days 03:02:00,domestic_league,2342586_119169,119169,Aron Johannsson,0,0,1,0,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-08-11,67.0,Goals
2449286,EL,2013,Quarter-Finals 1st leg,2014-04-03,0,1,10.0,10.0,Dick Advocaat,Jorge Jesus,AFAS Stadion,16906.0,Svein Oddvar Moen,Alkmaar Zaanstreek,Sport Lisboa e Benfica,0 days 00:01:00,international_cup,2449286_119169,119169,Aron Johannsson,0,0,0,0,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,Unknown Date,Unknown Minute,Substitutions
2872019,L1,2017,28. Matchday,2018-04-01,2,1,12.0,6.0,Florian Kohfeldt,Niko Kovac,Wohninvest-Weserstadion,42100.0,Felix Zwayer,Sportverein Werder Bremen von 1899,eintracht frankfurt Football ag,0 days 02:01:00,domestic_league,2872019_119169,119169,Aron Johannsson,0,0,0,0,15,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2018-04-01,65.0,Substitutions
2224639,DK1,2012,19. Matchday,2012-12-03,0,3,3.0,5.0,Kent Nielsen,Peter Rensen,Aalborg Portland Park,4806.0,Mads-Kristoffer Kristoffersen,Aalborg BK,Aarhus Gymnastik Forening,0 days 00:03:00,domestic_league,2224639_119169,119169,Aron Johannsson,1,0,1,0,71,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2012-12-03,52.0,Cards
2224639,DK1,2012,19. Matchday,2012-12-03,0,3,3.0,5.0,Kent Nielsen,Peter Rensen,Aalborg Portland Park,4806.0,Mads-Kristoffer Kristoffersen,Aalborg BK,Aarhus Gymnastik Forening,0 days 00:03:00,domestic_league,2224639_119169,119169,Aron Johannsson,1,0,1,0,71,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2012-12-03,44.0,Goals
2224639,DK1,2012,19. Matchday,2012-12-03,0,3,3.0,5.0,Kent Nielsen,Peter Rensen,Aalborg Portland Park,4806.0,Mads-Kristoffer Kristoffersen,Aalborg BK,Aarhus Gymnastik Forening,0 days 00:03:00,domestic_league,2224639_119169,119169,Aron Johannsson,1,0,1,0,71,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2012-12-03,71.0,Substitutions
2224728,DK1,2012,1. Matchday,2012-07-13,1,1,6.0,7.0,Peter Rensen,Kent Nielsen,Ceres Park,9728.0,Michael Svendsen,Aarhus Gymnastik Forening,Aalborg BK,0 days 01:01:00,domestic_league,2224728_119169,119169,Aron Johannsson,0,0,0,0,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,Unknown Date,Unknown Minute,Substitutions
2459857,NL1,2014,31. Matchday,2015-04-18,3,1,5.0,13.0,John van den Brom,Henk Fraser,AFAS Stadion,15914.0,Danny Makkelie,Alkmaar Zaanstreek,ADO Den Haag,0 days 03:01:00,domestic_league,2459857_119169,119169,Aron Johannsson,0,0,0,1,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,Unknown Date,Unknown Minute,Substitutions
2224567,DK1,2012,3. Matchday,2012-07-29,2,1,3.0,11.0,Colin Todd,Peter Rensen,Cepheus Park Randers,6595.0,Lars Christoffersen,Randers Fodbold Club,Aarhus Gymnastik Forening,0 days 02:01:00,domestic_league,2224567_119169,119169,Aron Johannsson,0,0,0,0,56,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2012-07-29,56.0,Substitutions
2317258,NLSC,2013,Final,2013-07-27,2,3,10.0,10.0,Gertjan Verbeek,Frank de Boer,Johan Cruijff ArenA,47000.0,Richard Liesveld,Alkmaar Zaanstreek,AFC Ajax Amsterdam,0 days 02:03:00,other,2317258_119169,119169,Aron Johannsson,0,0,1,1,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-07-27,67.0,Goals
2342362,NL1,2013,13. Matchday,2013-11-10,2,2,6.0,2.0,Ronald Koeman,Dick Advocaat,"Stadion Feyenoord ""De Kuip""",46000.0,Bas Nijhuis,Feyenoord Rotterdam,Alkmaar Zaanstreek,0 days 02:02:00,domestic_league,2342362_119169,119169,Aron Johannsson,1,0,2,0,89,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-11-10,12.0,Cards
2342362,NL1,2013,13. Matchday,2013-11-10,2,2,6.0,2.0,Ronald Koeman,Dick Advocaat,"Stadion Feyenoord ""De Kuip""",46000.0,Bas Nijhuis,Feyenoord Rotterdam,Alkmaar Zaanstreek,0 days 02:02:00,domestic_league,2342362_119169,119169,Aron Johannsson,1,0,2,0,89,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-11-10,17.0,Goals
2342362,NL1,2013,13. Matchday,2013-11-10,2,2,6.0,2.0,Ronald Koeman,Dick Advocaat,"Stadion Feyenoord ""De Kuip""",46000.0,Bas Nijhuis,Feyenoord Rotterdam,Alkmaar Zaanstreek,0 days 02:02:00,domestic_league,2342362_119169,119169,Aron Johannsson,1,0,2,0,89,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-11-10,57.0,Goals
2342362,NL1,2013,13. Matchday,2013-11-10,2,2,6.0,2.0,Ronald Koeman,Dick Advocaat,"Stadion Feyenoord ""De Kuip""",46000.0,Bas Nijhuis,Feyenoord Rotterdam,Alkmaar Zaanstreek,0 days 02:02:00,domestic_league,2342362_119169,119169,Aron Johannsson,1,0,2,0,89,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-11-10,89.0,Substitutions
2342375,NL1,2013,12. Matchday,2013-11-02,2,0,1.0,16.0,Dick Advocaat,Maurice Steijn,AFAS Stadion,15379.0,Bjorn Kuipers,Alkmaar Zaanstreek,ADO Den Haag,0 days 02:00:00,domestic_league,2342375_119169,119169,Aron Johannsson,0,0,0,1,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,Unknown Date,Unknown Minute,Substitutions
2459849,NL1,2014,30. Matchday,2015-04-11,5,2,6.0,5.0,Dwight Lodeweges,John van den Brom,Abe Lenstra Stadion,24886.0,Ed Janssen,Sportclub Heerenveen,Alkmaar Zaanstreek,0 days 05:02:00,domestic_league,2459849_119169,119169,Aron Johannsson,0,0,0,1,67,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2015-04-11,67.0,Substitutions
2581650,L1,2015,6. Matchday,2015-09-22,2,1,10.0,13.0,Dirk Schuster,Viktor Skrypnyk,Merck-Stadion am Bollenfalltor,17000.0,Guido Winkmann,Sportverein Darmstadt 1898 e. V.,Sportverein Werder Bremen von 1899,0 days 02:01:00,domestic_league,2581650_119169,119169,Aron Johannsson,0,0,1,0,82,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2015-09-22,20.0,Goals
2581650,L1,2015,6. Matchday,2015-09-22,2,1,10.0,13.0,Dirk Schuster,Viktor Skrypnyk,Merck-Stadion am Bollenfalltor,17000.0,Guido Winkmann,Sportverein Darmstadt 1898 e. V.,Sportverein Werder Bremen von 1899,0 days 02:01:00,domestic_league,2581650_119169,119169,Aron Johannsson,0,0,1,0,82,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2015-09-22,82.0,Substitutions
